"datetime","SHF_S_AVG","SHF_O_AVG","SHF_weighted_mean","SHF_ALL_AVG"
2020-01-08 11:15:00,-22.9542,-24.30764,-23.8474704,-23.63092
2020-01-08 11:45:00,-21.98177,-23.84492,-23.211449,-22.91335
2020-01-08 12:15:00,-5.875051,-7.553566,-6.9828709,-6.714308
2020-01-08 12:45:00,14.00954,7.416181,9.65792306,10.71286
2020-01-08 13:15:00,22.40804,9.990349,14.21236394,16.1992
2020-01-08 13:45:00,25.58292,15.13937,18.690177,20.36115
2020-01-08 14:15:00,36.11417,34.54805,35.0805308,35.33111
2020-01-08 14:45:00,44.57723,46.80306,46.0462778,45.69015
2020-01-08 15:15:00,42.18542,48.3982,46.2858548,45.29181
2020-01-08 15:45:00,26.77043,37.6793,33.9702842,32.22486
2020-01-08 16:15:00,6.265198,17.23716,13.50669292,11.75118
2020-01-08 16:45:00,-11.64218,-2.267633,-5.45497898,-6.954906
2020-01-08 17:15:00,-25.76372,-18.87133,-21.2147426,-22.31753
2020-01-08 17:45:00,-34.30729,-29.81421,-31.3418572,-32.06075
2020-01-08 18:15:00,-40.27235,-38.04855,-38.804642,-39.16045
2020-01-08 18:45:00,-46.3438,-46.83344,-46.6669624,-46.58862
2020-01-08 19:15:00,-49.52489,-52.4586,-51.4611386,-50.99175
2020-01-08 19:45:00,-47.13335,-52.08833,-50.4036368,-49.61084
2020-01-08 20:15:00,-41.87308,-46.47162,-44.9081164,-44.17235
2020-01-08 20:45:00,-36.55031,-40.05615,-38.8641644,-38.30323
2020-01-08 21:15:00,-33.12832,-36.93271,-35.6392174,-35.03051
2020-01-08 21:45:00,-38.34789,-42.34859,-40.988352,-40.34824
2020-01-08 22:15:00,-20.62418,-24.69623,-23.311733,-22.66021
2020-01-08 22:45:00,-10.87325,-14.59672,-13.3307402,-12.73498
2020-01-08 23:15:00,-1.103299,-3.6969,-2.81507566,-2.4001
2020-01-08 23:45:00,-14.29376,-16.70786,-15.887066,-15.50081
2020-01-09 00:15:00,-20.15744,-22.87743,-21.9526334,-21.51744
2020-01-09 00:45:00,-24.04694,-26.75824,-25.836398,-25.40259
2020-01-09 01:15:00,-20.18739,-22.72042,-21.8591898,-21.45391
2020-01-09 01:45:00,-20.75839,-23.35759,-22.473862,-22.05799
2020-01-09 02:15:00,-16.62853,-19.14854,-18.2917366,-17.88854
2020-01-09 02:45:00,-15.98787,-18.94058,-17.9366586,-17.46422
2020-01-09 03:15:00,-13.8253,-16.64357,-15.6853582,-15.23443
2020-01-09 03:45:00,-10.70165,-13.27824,-12.4021994,-11.98994
2020-01-09 04:15:00,-16.74466,-19.80387,-18.7637386,-18.27427
2020-01-09 04:45:00,-22.47479,-26.04507,-24.8311748,-24.25993
2020-01-09 05:15:00,-26.14645,-29.53103,-28.3802728,-27.83874
2020-01-09 05:45:00,-22.35452,-25.11275,-24.1749518,-23.73364
2020-01-09 06:15:00,-21.79072,-24.49005,-23.5722778,-23.14039
2020-01-09 06:45:00,-26.73473,-29.75687,-28.7293424,-28.2458
2020-01-09 07:15:00,-3.558449,-5.189534,-4.6349651,-4.373992
2020-01-09 07:45:00,24.78994,24.54679,24.629461,24.66837
2020-01-09 08:15:00,53.5566,54.7909,54.371238,54.17375
2020-01-09 08:45:00,70.58177,72.05373,71.5532636,71.31775
2020-01-09 09:15:00,68.37634,69.40464,69.055018,68.89049
2020-01-09 09:45:00,46.24666,46.54398,46.4428912,46.39532
2020-01-09 10:15:00,3.070862,2.058825,2.40291758,2.564843
2020-01-09 10:45:00,-29.38371,-35.08194,-33.1445418,-32.23282
2020-01-09 11:15:00,-36.95448,-47.71589,-44.0570106,-42.33518
2020-01-09 11:45:00,-28.79961,-40.85384,-36.7554018,-34.82673
2020-01-09 12:15:00,0.5503421,-10.7949,-6.937517686,-5.122277
2020-01-09 12:45:00,31.97018,25.43398,27.656288,28.70208
2020-01-09 13:15:00,50.95637,47.64832,48.773057,49.30235
2020-01-09 13:45:00,63.67036,62.81395,63.1051294,63.24216
2020-01-09 14:15:00,71.8216,74.06537,73.3024882,72.94349
2020-01-09 14:45:00,76.22289,80.05647,78.7530528,78.13968
2020-01-09 15:15:00,67.52348,73.17651,71.2544798,70.34999
2020-01-09 15:45:00,42.41382,48.61855,46.5089418,45.51619
2020-01-09 16:15:00,7.494489,12.32568,10.68307506,9.910082
2020-01-09 16:45:00,-18.24263,-14.98334,-16.0914986,-16.61298
2020-01-09 17:15:00,-29.26862,-27.57896,-28.1534444,-28.42379
2020-01-09 17:45:00,-25.69593,-25.10676,-25.3070778,-25.40134
2020-01-09 18:15:00,-23.71775,-23.38062,-23.4952442,-23.54919
2020-01-09 18:45:00,-19.82006,-19.88993,-19.8661742,-19.855
2020-01-09 19:15:00,-16.99956,-17.47124,-17.3108688,-17.2354
2020-01-09 19:45:00,-17.05988,-17.74713,-17.513465,-17.4035
2020-01-09 20:15:00,-15.57878,-16.88046,-16.4378888,-16.22962
2020-01-09 20:45:00,-17.21252,-18.47976,-18.0488984,-17.84614
2020-01-09 21:15:00,-12.554,-13.95843,-13.4809238,-13.25622
2020-01-09 21:45:00,-11.68304,-13.04008,-12.5786864,-12.36156
2020-01-09 22:15:00,-9.737144,-11.22897,-10.72174916,-10.48306
2020-01-09 22:45:00,-10.48838,-12.20179,-11.6192306,-11.34509
2020-01-09 23:15:00,-10.47769,-12.42053,-11.7599644,-11.44911
2020-01-09 23:45:00,-13.58272,-15.23265,-14.6716738,-14.40768
2020-01-10 00:15:00,-17.48613,-19.40221,-18.7507428,-18.44417
2020-01-10 00:45:00,-24.14561,-26.2037,-25.5039494,-25.17466
2020-01-10 01:15:00,-22.81816,-25.02682,-24.2758756,-23.92249
2020-01-10 01:45:00,-16.35787,-18.16865,-17.5529848,-17.26326
2020-01-10 02:15:00,-8.0734,-10.09653,-9.4086658,-9.084964
2020-01-10 02:45:00,-2.701829,-4.127139,-3.6425336,-3.414484
2020-01-10 03:15:00,-3.873132,-5.352258,-4.84935516,-4.612695
2020-01-10 03:45:00,-5.464419,-6.968449,-6.4570788,-6.216434
2020-01-10 04:15:00,-8.484747,-10.12404,-9.56668038,-9.304392
2020-01-10 04:45:00,-8.589368,-9.955702,-9.49114844,-9.272535
2020-01-10 05:15:00,-10.08653,-11.28862,-10.8799094,-10.68758
2020-01-10 05:45:00,-9.99806,-11.10404,-10.7280068,-10.55105
2020-01-10 06:15:00,-9.058115,-9.94742,-9.6450563,-9.502768
2020-01-10 06:45:00,-6.954761,-7.619487,-7.39348016,-7.287124
2020-01-10 07:15:00,-8.358195,-8.94858,-8.7478491,-8.653388
2020-01-10 07:45:00,-6.666227,-7.135818,-6.97615706,-6.901022
2020-01-10 08:15:00,-3.863682,-4.441419,-4.24498842,-4.15255
2020-01-10 08:45:00,-1.656707,-2.182813,-2.00393696,-1.91976
2020-01-10 09:15:00,20.67732,20.91258,20.8325916,20.79495
2020-01-10 09:45:00,55.6074,57.01961,56.5394586,56.3135
2020-01-10 10:15:00,104.6995,106.5499,105.920764,105.6247
2020-01-10 10:45:00,119.9749,121.8799,121.2322,120.9274
2020-01-10 11:15:00,86.12152,92.81754,90.5408932,89.46953
2020-01-10 11:45:00,53.49973,64.4911,60.7540342,58.99542
2020-01-10 12:15:00,32.54106,46.01336,41.432778,39.27721
2020-01-10 12:45:00,37.33329,54.43909,48.623118,45.88619
2020-01-10 13:15:00,25.99557,43.79794,37.7451342,34.89676
2020-01-10 13:45:00,10.02109,26.37829,20.816842,18.19969
2020-01-10 14:15:00,0.9533188,15.24572,10.386303592,8.09952
2020-01-10 14:45:00,-11.31196,1.169422,-3.07424788,-5.07127
2020-01-10 15:15:00,-25.78438,-15.29282,-18.8599504,-20.5386
2020-01-10 15:45:00,-41.6233,-32.634,-35.690362,-37.12865
2020-01-10 16:15:00,-54.90881,-48.48151,-50.666792,-51.69516
2020-01-10 16:45:00,-65.37968,-61.87101,-63.0639578,-63.62534
2020-01-10 17:15:00,-73.10262,-72.47772,-72.690186,-72.79017
2020-01-10 17:45:00,-74.18002,-75.64306,-75.1456264,-74.91154
2020-01-10 18:15:00,-67.52534,-70.44962,-69.4553648,-68.98748
2020-01-10 18:45:00,-59.45095,-63.08507,-61.8494692,-61.26801
2020-01-10 19:15:00,-51.80271,-55.74996,-54.407895,-53.77634
2020-01-10 19:45:00,-48.84801,-53.34981,-51.819198,-51.09892
2020-01-10 20:15:00,-44.229,-48.67205,-47.161413,-46.45052
2020-01-10 20:45:00,-42.10726,-47.26535,-45.5115994,-44.6863
2020-01-10 21:15:00,-36.48861,-41.24207,-39.6258936,-38.86534
2020-01-10 21:45:00,-28.83551,-33.29873,-31.7812352,-31.06712
2020-01-10 22:15:00,-25.393,-29.99989,-28.4335474,-27.69645
2020-01-10 22:45:00,-26.79466,-31.93938,-30.1901752,-29.36702
2020-01-10 23:15:00,-29.49416,-35.1461,-33.2244404,-32.32013
2020-01-10 23:45:00,-29.77569,-35.36247,-33.4629648,-32.56908
2020-01-11 00:15:00,-29.05435,-34.35469,-32.5525744,-31.70452
2020-01-11 00:45:00,-33.94601,-39.38301,-37.53443,-36.66451
2020-01-11 01:15:00,-38.17628,-43.81454,-41.8975316,-40.99541
2020-01-11 01:45:00,-40.16804,-45.85977,-43.9245818,-43.01391
2020-01-11 02:15:00,-39.0628,-44.56536,-42.6944896,-41.81408
2020-01-11 02:45:00,-36.14761,-41.32292,-39.5633146,-38.73527
2020-01-11 03:15:00,-29.00201,-33.38815,-31.8968624,-31.19508
2020-01-11 03:45:00,-21.62582,-25.23561,-24.0082814,-23.43072
2020-01-11 04:15:00,-17.15769,-20.62572,-19.4465898,-18.8917
2020-01-11 04:45:00,-19.7493,-22.94896,-21.8610756,-21.34913
2020-01-11 05:15:00,-24.42009,-27.67764,-26.570073,-26.04886
2020-01-11 05:45:00,-27.72009,-31.03418,-29.9073894,-29.37714
2020-01-11 06:15:00,-30.58034,-33.61411,-32.5826282,-32.09722
2020-01-11 06:45:00,-27.40536,-30.77108,-29.6267352,-29.08822
2020-01-11 07:15:00,-2.78785,-6.408334,-5.17736944,-4.598092
2020-01-11 07:45:00,37.59796,32.18819,34.0275118,34.89307
2020-01-11 08:15:00,73.9429,67.79718,69.8867248,70.87004
2020-01-11 08:45:00,84.08203,79.17149,80.8410736,81.62676
2020-01-11 09:15:00,78.70952,73.23016,75.0931424,75.96984
2020-01-11 09:45:00,55.83127,49.7973,51.8488498,52.81429
2020-01-11 10:15:00,25.0076,20.08735,21.760235,22.54747
2020-01-11 10:45:00,-8.77652,-12.8242,-11.4479888,-10.80036
2020-01-11 11:15:00,-15.21671,-18.77396,-17.564495,-16.99534
2020-01-11 11:45:00,-8.183409,-11.69071,-10.49822766,-9.937059
2020-01-11 12:15:00,1.971521,-1.125115,-0.0722587600000001,0.4232029
2020-01-11 12:45:00,7.26103,4.391349,5.36704054,5.82619
2020-01-11 13:15:00,12.50039,4.327837,7.10650502,8.414111
2020-01-11 13:45:00,13.31482,3.766875,7.0131763,8.540846
2020-01-11 14:15:00,7.104482,4.132857,5.1432095,5.61867
2020-01-11 14:45:00,4.649315,14.41194,11.0926475,9.530625
2020-01-11 15:15:00,5.340888,7.862317,7.00503114,6.601603
2020-01-11 15:45:00,1.964595,4.620741,3.71765136,3.292668
2020-01-11 16:15:00,-7.761652,-2.835315,-4.51026958,-5.298484
2020-01-11 16:45:00,-20.1608,-15.45666,-17.0560676,-17.80873
2020-01-11 17:15:00,-28.07796,-25.14809,-26.1442458,-26.61302
2020-01-11 17:45:00,-32.49923,-30.73252,-31.3332014,-31.61587
2020-01-11 18:15:00,-32.29669,-31.88777,-32.0268028,-32.09223
2020-01-11 18:45:00,-33.00695,-33.98052,-33.6495062,-33.49374
2020-01-11 19:15:00,-30.83253,-31.91302,-31.5456534,-31.37277
2020-01-11 19:45:00,-29.87011,-31.09818,-30.6806362,-30.48415
2020-01-11 20:15:00,-24.74622,-26.40802,-25.843008,-25.57712
2020-01-11 20:45:00,-20.77359,-22.61404,-21.988287,-21.69382
2020-01-11 21:15:00,-16.57864,-17.80984,-17.391232,-17.19424
2020-01-11 21:45:00,-16.05269,-16.98862,-16.6704038,-16.52066
2020-01-11 22:15:00,-14.24706,-15.36837,-14.9871246,-14.80772
2020-01-11 22:45:00,-14.83846,-15.98938,-15.5980672,-15.41392
2020-01-11 23:15:00,-15.07288,-16.23659,-15.8409286,-15.65474
2020-01-11 23:45:00,-15.85932,-17.07301,-16.6603554,-16.46617
2020-01-12 00:15:00,-16.91604,-18.20144,-17.764404,-17.55874
2020-01-12 00:45:00,-15.50267,-16.71971,-16.3059164,-16.11119
2020-01-12 01:15:00,-17.64257,-19.00075,-18.5389688,-18.32166
2020-01-12 01:45:00,-18.73304,-20.44143,-19.8605774,-19.58723
2020-01-12 02:15:00,-21.7275,-24.35686,-23.4628776,-23.04218
2020-01-12 02:45:00,-22.05894,-24.53194,-23.69112,-23.29544
2020-01-12 03:15:00,-22.98532,-25.2814,-24.5007328,-24.13336
2020-01-12 03:45:00,-24.00589,-26.25754,-25.491979,-25.13171
2020-01-12 04:15:00,-25.779,-27.77398,-27.0956868,-26.77649
2020-01-12 04:45:00,-19.19716,-21.03533,-20.4103522,-20.11625
2020-01-12 05:15:00,-16.41321,-18.15913,-17.5655172,-17.28617
2020-01-12 05:45:00,-12.62083,-14.24296,-13.6914358,-13.4319
2020-01-12 06:15:00,-13.60236,-15.3108,-14.7299304,-14.45658
2020-01-12 06:45:00,-11.67078,-13.18306,-12.6688848,-12.42692
2020-01-12 07:15:00,10.44187,9.950422,10.11751432,10.19615
2020-01-12 07:45:00,51.65702,52.73663,52.3695626,52.19683
2020-01-12 08:15:00,80.57267,82.41289,81.7872152,81.49278
2020-01-12 08:45:00,83.17118,84.22713,83.868107,83.69916
2020-01-12 09:15:00,51.53413,51.58684,51.5689186,51.56049
2020-01-12 09:45:00,34.77038,34.57531,34.6416338,34.67284
2020-01-12 10:15:00,16.36653,15.33948,15.688677,15.853
2020-01-12 10:45:00,21.15591,18.49897,19.4023296,19.82744
2020-01-12 11:15:00,29.91271,22.57796,25.071775,26.24534
2020-01-12 11:45:00,57.25672,48.43095,51.4317118,52.84384
2020-01-12 12:15:00,82.15337,77.72633,79.2315236,79.93985
2020-01-12 12:45:00,95.01881,100.0146,98.3160314,97.51671
2020-01-12 13:15:00,88.14983,105.5072,99.6056942,96.82849
2020-01-12 13:45:00,63.09704,85.81763,78.0926294,74.45734
2020-01-12 14:15:00,39.21262,63.84023,55.4668426,51.52642
2020-01-12 14:45:00,17.2712,41.30635,33.134399,29.28877
2020-01-12 15:15:00,-2.133382,18.70742,11.62154732,8.287019
2020-01-12 15:45:00,-18.30014,-1.131563,-6.96887918,-9.71585
2020-01-12 16:15:00,-36.74178,-23.62623,-28.085517,-30.18401
2020-01-12 16:45:00,-47.11222,-38.20322,-41.23228,-42.65773
2020-01-12 17:15:00,-52.50004,-47.35166,-49.1021092,-49.92585
2020-01-12 17:45:00,-54.33737,-52.26823,-52.9717376,-53.3028
2020-01-12 18:15:00,-57.09224,-56.66993,-56.8135154,-56.88108
2020-01-12 18:45:00,-57.09055,-58.39572,-57.9519622,-57.74313
2020-01-12 19:15:00,-53.24383,-55.80292,-54.9328294,-54.52337
2020-01-12 19:45:00,-49.13071,-52.35517,-51.2588536,-50.74294
2020-01-12 20:15:00,-48.48181,-52.45564,-51.1045378,-50.46873
2020-01-12 20:45:00,-48.96528,-54.00576,-52.2919968,-51.48552
2020-01-12 21:15:00,-47.51799,-53.14343,-51.2307804,-50.33071
2020-01-12 21:45:00,-45.45646,-51.45342,-49.4144536,-48.45494
2020-01-12 22:15:00,-42.83044,-47.66172,-46.0190848,-45.24608
2020-01-12 22:45:00,-36.65536,-41.41517,-39.7968346,-39.03526
2020-01-12 23:15:00,-29.07555,-33.18781,-31.7896416,-31.13168
2020-01-12 23:45:00,-23.2684,-26.94355,-25.693999,-25.10598
2020-01-13 00:15:00,-17.9405,-21.82734,-20.5058144,-19.88392
2020-01-13 00:45:00,-16.96424,-20.85885,-19.5346826,-18.91154
2020-01-13 01:15:00,-14.60616,-17.92323,-16.7954262,-16.2647
2020-01-13 01:45:00,-17.14223,-20.6121,-19.4323442,-18.87716
2020-01-13 02:15:00,-16.41582,-20.30761,-18.9844014,-18.36172
2020-01-13 02:45:00,-17.65725,-21.5803,-20.246463,-19.61877
2020-01-13 03:15:00,-16.51424,-20.46328,-19.1206064,-18.48876
2020-01-13 03:45:00,-20.90086,-24.83615,-23.4981514,-22.8685
2020-01-13 04:15:00,-19.23513,-22.79775,-21.5864592,-21.01644
2020-01-13 04:45:00,-20.51244,-24.05807,-22.8525558,-22.28526
2020-01-13 05:15:00,-17.42707,-20.9253,-19.7359018,-19.17619
2020-01-13 05:45:00,-17.02201,-20.6692,-19.4291554,-18.84561
2020-01-13 06:15:00,-14.65889,-18.1157,-16.9403846,-16.3873
2020-01-13 06:45:00,-15.09079,-18.51883,-17.3532964,-16.80481
2020-01-13 07:15:00,4.561633,2.350873,3.1025314,3.456253
2020-01-13 07:45:00,43.48742,43.43495,43.4527898,43.46119
2020-01-13 08:15:00,72.26794,73.68877,73.2056878,72.97836
2020-01-13 08:45:00,72.6998,73.64197,73.3216322,73.17088
2020-01-13 09:15:00,44.36713,44.09572,44.1879994,44.23142
2020-01-13 09:45:00,20.56331,18.12569,18.9544808,19.3445
2020-01-13 10:15:00,7.864145,0.3023835,2.87338241,4.083264
2020-01-13 10:45:00,18.3294,6.009672,10.19837952,12.16954
2020-01-13 11:15:00,59.23943,47.69283,51.618674,53.46613
2020-01-13 11:45:00,106.5824,102.1511,103.657742,104.3667
2020-01-13 12:15:00,134.1893,140.1542,138.126134,137.1717
2020-01-13 12:45:00,135.2681,150.7429,145.481468,143.0055
2020-01-13 13:15:00,115.6489,135.6312,128.837218,125.64
2020-01-13 13:45:00,103.0137,123.1357,116.29422,113.0747
2020-01-13 14:15:00,78.23755,97.79587,91.1460412,88.01671
2020-01-13 14:45:00,50.94772,68.19833,62.3331226,59.57303
2020-01-13 15:15:00,19.20676,33.98739,28.9619758,26.59708
2020-01-13 15:45:00,-11.57156,2.084877,-2.55831158,-4.743342
2020-01-13 16:15:00,-29.25325,-17.73586,-21.6517726,-23.49455
2020-01-13 16:45:00,-42.55734,-34.82551,-37.4543322,-38.69143
2020-01-13 17:15:00,-47.65627,-43.14454,-44.6785282,-45.40041
2020-01-13 17:45:00,-56.80719,-55.19085,-55.7404056,-55.99902
2020-01-13 18:15:00,-65.35854,-65.87238,-65.6976744,-65.61546
2020-01-13 18:45:00,-65.67821,-67.63815,-66.9717704,-66.65818
2020-01-13 19:15:00,-64.50025,-67.55582,-66.5169262,-66.02803
2020-01-13 19:45:00,-57.24235,-60.86051,-59.6303356,-59.05143
2020-01-13 20:15:00,-57.31075,-61.56158,-60.1162978,-59.43616
2020-01-13 20:45:00,-53.64025,-58.54894,-56.8799854,-56.0946
2020-01-13 21:15:00,-55.52975,-61.2138,-59.281223,-58.37178
2020-01-13 21:45:00,-55.79565,-61.82119,-59.7725064,-58.80842
2020-01-13 22:15:00,-52.2743,-58.11494,-56.1291224,-55.19462
2020-01-13 22:45:00,-48.52615,-54.504,-52.471531,-51.51508
2020-01-13 23:15:00,-38.30833,-43.59542,-41.7978094,-40.95188
2020-01-13 23:45:00,-33.83739,-38.77457,-37.0959288,-36.30598
2020-01-14 00:15:00,-29.37042,-34.29516,-32.6207484,-31.83279
2020-01-14 00:45:00,-31.61016,-36.1847,-34.6293564,-33.89743
2020-01-14 01:15:00,-26.85404,-31.13508,-29.6795264,-28.99456
2020-01-14 01:45:00,-24.21345,-28.24842,-26.8765302,-26.23094
2020-01-14 02:15:00,-23.60169,-27.16632,-25.9543458,-25.38401
2020-01-14 02:45:00,-25.99605,-29.4671,-28.286943,-27.73158
2020-01-14 03:15:00,-26.91012,-30.3142,-29.1568128,-28.61216
2020-01-14 03:45:00,-24.86188,-27.95119,-26.9008246,-26.40654
2020-01-14 04:15:00,-25.91252,-29.26158,-28.1228996,-27.58705
2020-01-14 04:45:00,-27.54474,-31.13917,-29.9170638,-29.34195
2020-01-14 05:15:00,-22.15503,-25.76656,-24.5386398,-23.96079
2020-01-14 05:45:00,-21.06609,-24.70869,-23.470206,-22.88739
2020-01-14 06:15:00,-23.38321,-27.15195,-25.8705784,-25.26758
2020-01-14 06:45:00,-30.40051,-34.69208,-33.2329462,-32.54629
2020-01-14 07:15:00,-22.73783,-26.31153,-25.096472,-24.52468
2020-01-14 07:45:00,27.79163,27.0962,27.3326462,27.44391
2020-01-14 08:15:00,71.68074,72.95124,72.51927,72.31599
2020-01-14 08:45:00,102.8624,105.2431,104.433662,104.0527
2020-01-14 09:15:00,89.95037,92.2256,91.4520218,91.08798
2020-01-14 09:45:00,53.7009,54.02998,53.9180928,53.86544
2020-01-14 10:15:00,20.57134,15.53554,17.247712,18.05344
2020-01-14 10:45:00,0.7957869,-11.64324,-7.413970854,-5.423727
2020-01-14 11:15:00,21.31814,6.174952,11.32363592,13.74655
2020-01-14 11:45:00,72.1689,65.05614,67.4744784,68.61252
2020-01-14 12:15:00,118.0019,122.521,120.984506,120.2615
2020-01-14 12:45:00,130.3069,145.37,140.248546,137.8385
2020-01-14 13:15:00,101.7012,120.8798,114.359076,111.2905
2020-01-14 13:45:00,67.87984,85.66959,79.621075,76.77472
2020-01-14 14:15:00,48.14909,63.97061,58.5912932,56.05985
2020-01-14 14:45:00,36.31356,49.76133,45.1890882,43.03745
2020-01-14 15:15:00,20.70118,32.54466,28.5178768,26.62292
2020-01-14 15:45:00,5.091871,16.12201,12.37176274,10.60694
2020-01-14 16:15:00,-8.824601,0.804718,-2.46925046,-4.009942
2020-01-14 16:45:00,-16.5327,-9.384356,-11.81479296,-12.95853
2020-01-14 17:15:00,-29.13838,-24.69553,-26.206099,-26.91696
2020-01-14 17:45:00,-44.60926,-42.74118,-43.3763272,-43.67522
2020-01-14 18:15:00,-57.1621,-57.58124,-57.4387324,-57.37167
2020-01-14 18:45:00,-61.43552,-63.33854,-62.6915132,-62.38703
2020-01-14 19:15:00,-54.2967,-57.15719,-56.1846234,-55.72694
2020-01-14 19:45:00,-47.00227,-50.48589,-49.3014592,-48.74408
2020-01-14 20:15:00,-40.30876,-44.30786,-42.948166,-42.30831
2020-01-14 20:45:00,-39.8396,-43.64643,-42.3521078,-41.74302
2020-01-14 21:15:00,-37.89237,-42.16787,-40.7142,-40.03012
2020-01-14 21:45:00,-40.22764,-45.49877,-43.7065858,-42.8632
2020-01-14 22:15:00,-39.8139,-45.42062,-43.5143352,-42.61726
2020-01-14 22:45:00,-38.84843,-44.70003,-42.710486,-41.77423
2020-01-14 23:15:00,-42.40065,-48.70061,-46.5586236,-45.55063
2020-01-14 23:45:00,-42.6998,-49.02576,-46.8749336,-45.86278
2020-01-15 00:15:00,-38.0081,-43.72879,-41.7837554,-40.86845
2020-01-15 00:45:00,-24.48046,-29.66244,-27.9005668,-27.07145
2020-01-15 01:15:00,-14.19448,-18.54448,-17.06548,-16.36948
2020-01-15 01:45:00,-11.8415,-16.40187,-14.8513442,-14.12169
2020-01-15 02:15:00,-11.8134,-16.4234,-14.856,-14.1184
2020-01-15 02:45:00,-17.56467,-22.54335,-20.8505988,-20.05401
2020-01-15 03:15:00,-20.21329,-25.30973,-23.5769404,-22.76151
2020-01-15 03:45:00,-16.02554,-21.39566,-19.5698192,-18.7106
2020-01-15 04:15:00,-9.478865,-14.27433,-12.6438719,-11.8766
2020-01-15 04:45:00,-9.143508,-13.42167,-11.96709492,-11.28259
2020-01-15 05:15:00,-15.88983,-20.00978,-18.608997,-17.94981
2020-01-15 05:45:00,-18.41808,-22.27698,-20.964954,-20.34753
2020-01-15 06:15:00,-16.58421,-20.00478,-18.8417862,-18.29449
2020-01-15 06:45:00,-16.05408,-19.13428,-18.087012,-17.59418
2020-01-15 07:15:00,-15.66415,-18.54519,-17.5656364,-17.10467
2020-01-15 07:45:00,-15.64004,-18.33793,-17.4206474,-16.98899
2020-01-15 08:15:00,5.372378,3.330204,4.02454316,4.351292
2020-01-15 08:45:00,21.28051,19.04427,19.8045916,20.16239
2020-01-15 09:15:00,40.55873,38.30286,39.0698558,39.4308
2020-01-15 09:45:00,52.54958,50.12161,50.9471198,51.3356
2020-01-15 10:15:00,83.0218,82.92735,82.959463,82.97457
2020-01-15 10:45:00,126.7282,130.2247,129.03589,128.4765
2020-01-15 11:15:00,141.8603,148.6082,146.313914,145.2343
2020-01-15 11:45:00,124.2623,134.2279,130.839596,129.2451
2020-01-15 12:15:00,85.81516,96.59496,92.929828,91.20505
2020-01-15 12:45:00,68.39398,79.47955,75.7104562,73.93677
2020-01-15 13:15:00,62.71453,74.4904,70.4866042,68.60246
2020-01-15 13:45:00,58.06024,70.3671,66.1827676,64.21367
2020-01-15 14:15:00,47.64731,60.23637,55.9560896,53.94184
2020-01-15 14:45:00,36.93023,49.43121,45.1808768,43.18072
2020-01-15 15:15:00,22.45648,33.49808,29.743936,27.97728
2020-01-15 15:45:00,0.8735409,10.1863,7.019961906,5.529922
2020-01-15 16:15:00,-21.84546,-15.34773,-17.5569582,-18.59659
2020-01-15 16:45:00,-43.24251,-39.48056,-40.759623,-41.36153
2020-01-15 17:15:00,-50.19036,-47.97183,-48.7261302,-49.0811
2020-01-15 17:45:00,-47.07718,-45.64758,-46.133644,-46.36238
2020-01-15 18:15:00,-34.41493,-33.44858,-33.777139,-33.93176
2020-01-15 18:45:00,-27.77994,-26.97168,-27.2464884,-27.37581
2020-01-15 19:15:00,-26.26873,-26.14654,-26.1880846,-26.20763
2020-01-15 19:45:00,-24.24353,-24.90601,-24.6807668,-24.57477
2020-01-15 20:15:00,-22.04237,-23.00783,-22.6795736,-22.5251
2020-01-15 20:45:00,-12.11626,-13.52573,-13.0465102,-12.821
2020-01-15 21:15:00,-11.64247,-13.35922,-12.775525,-12.50085
2020-01-15 21:45:00,-11.09083,-12.62572,-12.1038574,-11.85827
2020-01-15 22:15:00,-12.02707,-13.99214,-13.3240162,-13.0096
2020-01-15 22:45:00,-5.015927,-6.742948,-6.15576086,-5.879437
2020-01-15 23:15:00,-5.796212,-7.800752,-7.1192084,-6.798482
2020-01-15 23:45:00,-9.808925,-11.83567,-11.1465767,-10.8223
2020-01-16 00:15:00,-15.35094,-17.72898,-16.9204464,-16.53996
2020-01-16 00:45:00,-13.59681,-16.00014,-15.1830078,-14.79847
2020-01-16 01:15:00,-12.81297,-15.0769,-14.3071638,-13.94493
2020-01-16 01:45:00,-18.04433,-20.50253,-19.666742,-19.27343
2020-01-16 02:15:00,-16.97023,-19.08601,-18.3666448,-18.02812
2020-01-16 02:45:00,-17.9453,-19.96429,-19.2778334,-18.95479
2020-01-16 03:15:00,-13.40147,-15.05039,-14.4897572,-14.22593
2020-01-16 03:45:00,-12.85895,-14.48205,-13.930196,-13.6705
2020-01-16 04:15:00,-11.9228,-13.44639,-12.9283694,-12.6846
2020-01-16 04:45:00,-11.09834,-12.25123,-11.8592474,-11.67478
2020-01-16 05:15:00,-13.88661,-15.71739,-15.0949248,-14.802
2020-01-16 05:45:00,-15.29351,-17.27722,-16.6027586,-16.28537
2020-01-16 06:15:00,-14.69452,-16.64948,-15.9847936,-15.672
2020-01-16 06:45:00,-12.9485,-14.77079,-14.1512114,-13.85964
2020-01-16 07:15:00,-10.60583,-12.07601,-11.5761488,-11.34092
2020-01-16 07:45:00,-6.605639,-7.881399,-7.4476406,-7.243519
2020-01-16 08:15:00,0.2725242,-0.9013262,-0.502217064,-0.314401
2020-01-16 08:45:00,11.54442,11.17992,11.30385,11.36217
2020-01-16 09:15:00,19.84525,19.54332,19.6459762,19.69428
