"datetime","SHF_G_AVG","SHF_O_AVG","SHF_weighted_mean","SHF_ALL_AVG"
2019-03-12 15:45:00,2.015483,21.50919,15.27120376,11.76234
2019-03-12 16:15:00,-74.22433,-2.875686,-25.70725208,-38.55001
2019-03-12 16:45:00,-152.663,-64.57095,-92.760406,-108.617
2019-03-12 17:15:00,-161.2473,-121.9976,-134.557504,-141.6224
2019-03-12 17:45:00,-148.0756,-136.2536,-140.03664,-142.1646
2019-03-12 18:15:00,-104.6505,-118.2528,-113.900064,-111.4517
2019-03-12 18:45:00,-87.91891,-90.30452,-89.5411248,-89.11172
2019-03-12 19:15:00,-63.55429,-62.63276,-62.9276496,-63.09353
2019-03-12 19:45:00,-73.59793,-51.80007,-58.7753852,-62.699
2019-03-12 20:15:00,-66.19518,-50.84782,-55.7589752,-58.5215
2019-03-12 20:45:00,-64.05952,-68.11807,-66.819334,-66.0888
2019-03-12 21:15:00,-54.12411,-50.54262,-51.6886968,-52.33337
2019-03-12 21:45:00,-46.58338,-36.69806,-39.8613624,-41.64072
2019-03-12 22:15:00,-76.48948,-38.77497,-50.8436132,-57.63223
2019-03-12 22:45:00,-81.41487,-60.83167,-67.418294,-71.12327
2019-03-12 23:15:00,-74.77814,-56.40408,-62.2837792,-65.59111
2019-03-12 23:45:00,-74.76971,-48.74538,-57.0731656,-61.75755
2019-03-13 00:15:00,-73.42204,-49.08466,-56.8726216,-61.25335
2019-03-13 00:45:00,-89.95097,-78.74849,-82.3332836,-84.34973
2019-03-13 01:15:00,-62.47146,-73.77516,-70.157976,-68.12331
2019-03-13 01:45:00,-67.93391,-75.45898,-73.0509576,-71.69645
2019-03-13 02:15:00,-52.42744,-49.73551,-50.5969276,-51.08148
2019-03-13 02:45:00,-63.68257,-70.51135,-68.3261404,-67.09696
2019-03-13 03:15:00,-53.53789,-49.77068,-50.9761872,-51.65429
2019-03-13 03:45:00,-53.12879,-50.38387,-51.2622444,-51.75633
2019-03-13 04:15:00,-49.34449,-34.65456,-39.3553376,-41.99952
2019-03-13 04:45:00,-42.40099,-38.71763,-39.8963052,-40.55931
2019-03-13 05:15:00,-37.50949,-40.42895,-39.4947228,-38.96922
2019-03-13 05:45:00,-21.69679,-21.91783,-21.8470972,-21.80731
2019-03-13 06:15:00,-28.63413,-23.25748,-24.978008,-25.94581
2019-03-13 06:45:00,-40.03885,-30.34951,-33.4500988,-35.19418
2019-03-13 07:15:00,-31.60567,-44.26552,-40.214368,-37.9356
2019-03-13 07:45:00,-16.46969,-38.00721,-31.1152036,-27.23845
2019-03-13 08:15:00,5.754585,-28.47602,-17.5222264,-11.36072
2019-03-13 08:45:00,14.19881,5.579784,8.33787232,9.889299
2019-03-13 09:15:00,21.26713,8.096509,12.31110772,14.68182
2019-03-13 09:45:00,23.59493,25.26287,24.7291292,24.4289
2019-03-13 10:15:00,-9.767927,-22.07126,-18.13419344,-15.91959
2019-03-13 10:45:00,-17.6574,-18.99404,-18.5663152,-18.32572
2019-03-13 11:15:00,19.45457,-16.33064,-4.8793728,1.561965
2019-03-13 11:45:00,207.8494,64.02822,110.0509976,135.9388
2019-03-13 12:15:00,125.6045,9.363999,46.56095932,67.48425
2019-03-13 12:45:00,143.0726,106.519,118.216152,124.7958
2019-03-13 13:15:00,33.07261,82.87856,66.940656,57.97559
2019-03-13 13:45:00,134.3578,205.0403,182.4219,169.6991
2019-03-13 14:15:00,76.0648,110.3336,99.367584,93.19919
2019-03-13 14:45:00,19.76131,108.2008,79.9001632,63.98106
2019-03-13 15:15:00,24.13921,4.587831,10.84427228,14.36352
2019-03-13 15:45:00,50.96595,43.5777,45.94194,47.27182
2019-03-13 16:15:00,-28.50684,24.75111,7.708566,-1.877867
2019-03-13 16:45:00,-29.53546,30.67933,11.4105972,0.5719366
2019-03-13 17:15:00,-69.58392,-18.13693,-34.5999668,-43.86043
2019-03-13 17:45:00,-14.71839,-31.36954,-26.041172,-23.04397
2019-03-13 18:15:00,-121.1077,-58.04523,-78.2252204,-89.57649
2019-03-13 18:45:00,-135.0157,-78.78098,-96.7760904,-106.8983
2019-03-13 19:15:00,-154.7603,-128.1037,-136.633812,-141.432
2019-03-13 19:45:00,-104.2681,-102.7162,-103.212808,-103.4922
2019-03-13 20:15:00,-105.4505,-86.67751,-92.6848668,-96.06402
2019-03-13 20:45:00,-77.00322,-67.2593,-70.3773544,-72.13126
2019-03-13 21:15:00,-86.77682,-56.80922,-66.398852,-71.79302
2019-03-13 21:45:00,-62.8514,-57.77629,-59.4003252,-60.31385
2019-03-13 22:15:00,-98.26361,-73.63168,-81.5138976,-85.94765
2019-03-13 22:45:00,-96.35187,-77.62398,-83.6169048,-86.98792
2019-03-13 23:15:00,-85.67667,-62.22241,-69.7277732,-73.94954
2019-03-13 23:45:00,-40.48859,-38.55482,-39.1736264,-39.52171
2019-03-14 00:15:00,-73.62512,-78.92896,-77.2317312,-76.27704
2019-03-14 00:45:00,-84.61701,-103.9978,-97.7959472,-94.30739
2019-03-14 01:15:00,-84.16394,-78.21496,-80.1186336,-81.18945
2019-03-14 01:45:00,-38.30158,-40.04267,-39.4855212,-39.17213
2019-03-14 02:15:00,-35.42239,-26.07622,-29.0669944,-30.7493
2019-03-14 02:45:00,-41.64828,-22.49758,-28.625804,-32.07293
2019-03-14 03:15:00,-44.57126,-26.89005,-32.5480372,-35.73066
2019-03-14 03:45:00,-43.1142,-20.4428,-27.697648,-31.7785
2019-03-14 04:15:00,-23.8655,-38.85518,-34.0584824,-31.36034
2019-03-14 04:45:00,-30.04233,-21.40964,-24.1721008,-25.72598
2019-03-14 05:15:00,-15.25933,-34.13358,-28.09382,-24.69646
2019-03-14 05:45:00,-40.46838,-38.64889,-39.2311268,-39.55864
2019-03-14 06:15:00,-26.2867,-38.10439,-34.3227292,-32.19554
2019-03-14 06:45:00,-45.47474,-29.22916,-34.4277456,-37.35195
2019-03-14 07:15:00,-42.98392,-38.20313,-39.7329828,-40.59352
2019-03-14 07:45:00,-41.57035,-31.71154,-34.8663592,-36.64095
2019-03-14 08:15:00,0.4980457,-38.3003,-25.884829376,-18.90113
2019-03-14 08:45:00,58.48389,6.702242,23.27236936,32.59306
2019-03-14 09:15:00,105.9102,8.949484,39.97691312,57.42985
2019-03-14 09:45:00,153.6376,73.62157,99.2266996,113.6296
2019-03-14 10:15:00,162.0809,85.9865,110.336708,124.0337
2019-03-14 10:45:00,135.0891,99.32881,110.7721028,117.209
2019-03-14 11:15:00,163.2974,119.7517,133.686324,141.5245
2019-03-14 11:45:00,210.356,151.3613,170.239604,180.8586
2019-03-14 12:15:00,242.7247,185.8842,204.07316,214.3044
2019-03-14 12:45:00,228.9496,209.9988,216.063056,219.4742
2019-03-14 13:15:00,171.8578,212.3403,199.3859,192.099
2019-03-14 13:45:00,128.2155,171.6127,157.725596,149.9141
2019-03-14 14:15:00,131.0948,94.59874,106.2774792,112.8468
2019-03-14 14:45:00,172.9216,77.27431,107.8814428,125.098
2019-03-14 15:15:00,206.2018,136.5963,158.87006,171.3991
2019-03-14 15:45:00,114.6816,145.0544,135.335104,129.868
2019-03-14 16:15:00,20.96755,111.584,82.586736,66.27577
2019-03-14 16:45:00,7.081169,57.80655,41.57442808,32.44386
2019-03-14 17:15:00,-25.49653,40.82842,19.604436,7.665944
2019-03-14 17:45:00,-43.62915,26.49493,4.0552244,-8.56711
2019-03-14 18:15:00,-135.5601,-56.19762,-81.5936136,-95.87887
2019-03-14 18:45:00,-178.1476,-113.3337,-134.074148,-145.7407
2019-03-14 19:15:00,-207.3676,-153.1218,-170.480456,-180.2447
2019-03-14 19:45:00,-197.087,-142.4295,-159.9199,-169.7582
2019-03-14 20:15:00,-186.2398,-163.852,-171.016096,-175.0459
2019-03-14 20:45:00,-129.9844,-154.8157,-146.869684,-142.4001
2019-03-14 21:15:00,-96.75687,-87.26228,-90.3005488,-92.00957
2019-03-14 21:45:00,-68.18874,-46.07007,-53.1480444,-57.1294
2019-03-14 22:15:00,-70.86812,-28.33342,-41.944524,-49.60077
2019-03-14 22:45:00,-80.13673,-48.65492,-58.7290992,-64.39583
2019-03-14 23:15:00,-73.43202,-51.38269,-58.4384756,-62.40736
2019-03-14 23:45:00,-97.90619,-66.96391,-76.8654396,-82.43504
2019-03-15 00:15:00,-91.29317,-83.59167,-86.05615,-87.44241
2019-03-15 00:45:00,-96.13305,-81.08235,-85.898574,-88.6077
2019-03-15 01:15:00,-76.7704,-76.28548,-76.4406544,-76.52794
2019-03-15 01:45:00,-68.20587,-69.13018,-68.8344008,-68.66803
2019-03-15 02:15:00,-68.14227,-44.16073,-51.8348228,-56.1515
2019-03-15 02:45:00,-56.59799,-33.14545,-40.6502628,-44.87172
2019-03-15 03:15:00,-46.69412,-26.94051,-33.2616652,-36.81732
2019-03-15 03:45:00,-51.15746,-51.91617,-51.6733828,-51.53681
2019-03-15 04:15:00,-42.36825,-48.35493,-46.4391924,-45.36159
2019-03-15 04:45:00,-54.05336,-46.65976,-49.025712,-50.35656
2019-03-15 05:15:00,-54.85851,-50.11629,-51.6338004,-52.4874
2019-03-15 05:45:00,-69.55054,-63.59029,-65.49757,-66.57041
2019-03-15 06:15:00,-70.69936,-59.95126,-63.390652,-65.32531
2019-03-15 06:45:00,-71.08908,-60.05787,-63.5878572,-65.57348
2019-03-15 07:15:00,-88.89739,-74.62234,-79.190356,-81.75986
2019-03-15 07:45:00,-68.70322,-72.7614,-71.4627824,-70.73231
2019-03-15 08:15:00,-6.190718,-30.38111,-22.64018456,-18.28592
2019-03-15 08:45:00,60.23946,-9.144333,13.05848076,25.54756
2019-03-15 09:15:00,84.80845,-5.633634,23.30783288,39.58741
2019-03-15 09:45:00,145.6523,37.47765,72.093538,91.56499
2019-03-15 10:15:00,201.9351,128.6533,152.103476,165.2942
2019-03-15 10:45:00,245.3185,147.3489,178.699172,196.3337
2019-03-15 11:15:00,183.7653,192.5351,189.728764,188.1502
2019-03-15 11:45:00,256.6272,128.5319,169.522396,192.5796
2019-03-15 12:15:00,291.1299,187.109,220.395688,239.1195
2019-03-15 12:45:00,292.2037,319.0963,310.490668,305.65
2019-03-15 13:15:00,266.2213,327.1481,307.651524,296.6847
2019-03-15 13:45:00,234.0804,305.1627,282.416364,269.6216
2019-03-15 14:15:00,275.8797,75.65964,139.7300592,175.7697
2019-03-15 14:45:00,30.95658,229.472,165.9470656,130.2143
2019-03-15 15:15:00,189.5884,167.6998,174.704152,178.6441
2019-03-15 15:45:00,132.3411,204.1641,181.18074,168.2526
2019-03-15 16:15:00,252.0061,55.04192,118.0704576,153.524
2019-03-15 16:45:00,-11.87378,42.57345,25.1503364,15.34984
2019-03-15 17:15:00,-101.1628,-35.59584,-56.5772672,-68.37931
2019-03-15 17:45:00,-168.6296,-98.73976,-121.1045088,-133.6847
2019-03-15 18:15:00,-205.5318,-127.2597,-152.306772,-166.3958
2019-03-15 18:45:00,-182.4199,-124.3474,-142.9306,-153.3837
2019-03-15 19:15:00,-172.8033,-118.8627,-136.123692,-145.833
2019-03-15 19:45:00,-143.3793,-100.7152,-114.367712,-122.0472
2019-03-15 20:15:00,-132.8151,-94.73914,-106.9234472,-113.7771
2019-03-15 20:45:00,-112.0404,-89.07495,-96.423894,-100.5577
2019-03-15 21:15:00,-102.2026,-79.90823,-87.0424284,-91.0554
2019-03-15 21:45:00,-93.23089,-69.12479,-76.838742,-81.17784
2019-03-15 22:15:00,-81.83207,-52.66853,-62.0008628,-67.2503
2019-03-15 22:45:00,-62.39944,-48.27041,-52.7916996,-55.33493
2019-03-15 23:15:00,-70.49641,-45.36739,-53.4086764,-57.9319
2019-03-15 23:45:00,-61.55784,-44.47073,-49.9386052,-53.01428
2019-03-16 00:15:00,-66.92538,-37.5849,-46.9738536,-52.25514
2019-03-16 00:45:00,-53.569,-35.43062,-41.2349016,-44.49982
2019-03-16 01:15:00,-63.20618,-37.44773,-45.690434,-50.32696
2019-03-16 01:45:00,-80.81903,-71.98112,-74.8092512,-76.40008
2019-03-16 02:15:00,-82.81949,-68.42425,-73.0307268,-75.62187
2019-03-16 02:45:00,-84.97237,-69.16603,-74.2240588,-77.0692
2019-03-16 03:15:00,-72.51328,-42.74934,-52.2738008,-57.63131
2019-03-16 03:45:00,-75.79701,-55.83183,-62.2206876,-65.81441
2019-03-16 04:15:00,-66.63879,-62.39204,-63.751,-64.51542
2019-03-16 04:45:00,-40.485,-53.10698,-49.0679464,-46.79599
2019-03-16 05:15:00,-28.89382,-24.56168,-25.9479648,-26.72775
2019-03-16 05:45:00,-47.00394,-22.55595,-30.3793068,-34.77995
2019-03-16 06:15:00,-65.38785,-40.31446,-48.3379448,-52.85115
2019-03-16 06:45:00,-82.24304,-72.90138,-75.8907112,-77.57222
2019-03-16 07:15:00,-91.22563,-108.2879,-102.8279736,-99.75675
2019-03-16 07:45:00,-55.80288,-111.656,-93.7830016,-83.72946
2019-03-16 08:15:00,-7.178204,-59.28572,-42.61131488,-33.23196
2019-03-16 08:45:00,62.67974,-4.99543,16.6606244,28.84215
2019-03-16 09:15:00,99.78127,53.09452,68.03428,76.43789
2019-03-16 09:45:00,132.177,64.918,86.44088,98.54748
2019-03-16 10:15:00,164.0921,112.3275,128.892172,138.2098
2019-03-16 10:45:00,197.6272,86.50064,122.0611392,142.0639
2019-03-16 11:15:00,243.9456,286.5219,272.897484,265.2338
2019-03-16 11:45:00,294.6235,209.6233,236.823364,252.1234
2019-03-16 12:15:00,303.4329,295.7185,298.187108,299.5757
2019-03-16 12:45:00,292.4724,143.0116,190.839056,217.742
2019-03-16 13:15:00,290.3192,260.2898,269.899208,275.3045
2019-03-16 13:45:00,211.7549,226.9496,222.087296,219.3523
2019-03-16 14:15:00,112.9123,158.2387,143.734252,135.5755
2019-03-16 14:45:00,8.53845,63.09894,45.6395832,35.8187
2019-03-16 15:15:00,-50.91174,-6.455173,-20.68127444,-28.68345
2019-03-16 15:45:00,73.51426,41.80166,51.949692,57.65796
2019-03-16 16:15:00,101.6345,101.3293,101.426964,101.4819
2019-03-16 16:45:00,137.9253,124.2226,128.607464,131.074
2019-03-16 17:15:00,6.105489,76.95775,54.28502648,41.53162
2019-03-16 17:45:00,-27.26045,43.84177,21.0890596,8.290664
2019-03-16 18:15:00,-75.06351,8.55525,-18.2027532,-33.25413
2019-03-16 18:45:00,-152.0823,-73.21984,-98.4558272,-112.6511
2019-03-16 19:15:00,-216.2766,-150.7393,-171.711236,-183.5079
2019-03-16 19:45:00,-208.6783,-163.5782,-178.010232,-186.1282
2019-03-16 20:15:00,-190.9023,-161.5625,-170.951236,-176.2324
2019-03-16 20:45:00,-178.7694,-153.1185,-161.326788,-165.9439
2019-03-16 21:15:00,-159.1773,-128.3808,-138.23568,-143.779
2019-03-16 21:45:00,-110.6822,-84.33096,-92.7633568,-97.5066
2019-03-16 22:15:00,-64.17597,-46.45544,-52.1260096,-55.31571
2019-03-16 22:45:00,-68.06438,-60.90142,-63.1935672,-64.48289
2019-03-16 23:15:00,-82.80089,-60.39723,-67.5664012,-71.59906
2019-03-16 23:45:00,-77.18716,-65.5216,-69.2545792,-71.35439
2019-03-17 00:15:00,-74.63954,-57.36192,-62.8907584,-66.00072
2019-03-17 00:45:00,-73.13461,-48.24413,-56.2090836,-60.68937
2019-03-17 01:15:00,-76.17378,-58.84402,-64.3895432,-67.5089
2019-03-17 01:45:00,-60.54208,-49.53094,-53.0545048,-55.03651
2019-03-17 02:15:00,-51.57938,-48.99018,-49.818724,-50.28478
2019-03-17 02:45:00,-68.83701,-38.35179,-48.1070604,-53.5944
2019-03-17 03:15:00,-78.08784,-59.51952,-65.4613824,-68.80368
2019-03-17 03:45:00,-94.18999,-61.00396,-71.6234896,-77.59697
2019-03-17 04:15:00,-94.06145,-61.04612,-71.6110256,-77.55379
2019-03-17 04:45:00,-70.3323,-46.32154,-54.0049832,-58.32692
2019-03-17 05:15:00,-60.88119,-62.08611,-61.7005356,-61.48365
2019-03-17 05:45:00,-63.69426,-58.51931,-60.175294,-61.10678
2019-03-17 06:15:00,-69.4003,-65.29366,-66.6077848,-67.34698
2019-03-17 06:45:00,-98.69151,-89.69295,-92.5724892,-94.19223
2019-03-17 07:15:00,-112.5676,-140.5535,-131.598012,-126.5605
2019-03-17 07:45:00,-94.76379,-124.4799,-114.9707448,-109.6219
2019-03-17 08:15:00,-11.55477,-78.27012,-56.921208,-44.91245
2019-03-17 08:45:00,71.99351,0.8595247,23.622399996,36.42652
2019-03-17 09:15:00,118.2234,31.56669,59.2968372,74.89503
2019-03-17 09:45:00,168.3053,78.20776,107.0389728,123.2565
2019-03-17 10:15:00,142.4162,107.0169,118.344676,124.7165
2019-03-17 10:45:00,298.2969,160.7524,204.76664,229.5247
2019-03-17 11:15:00,173.2199,111.0073,130.915332,142.1136
2019-03-17 11:45:00,304.4644,169.366,212.597488,236.9152
2019-03-17 12:15:00,191.9876,211.8888,205.520416,201.9382
2019-03-17 12:45:00,274.774,327.6763,310.747564,301.2252
2019-03-17 13:15:00,141.9185,296.9314,247.327272,219.425
2019-03-17 13:45:00,342.7741,229.8506,265.98612,286.3124
2019-03-17 14:15:00,341.0096,165.3263,221.544956,253.1679
2019-03-17 14:45:00,338.6215,171.3991,224.910268,255.0103
2019-03-17 15:15:00,74.70058,179.2334,145.7828976,126.967
2019-03-17 15:45:00,102.4567,185.2195,158.735404,143.8381
2019-03-17 16:15:00,115.7791,145.5741,136.0397,130.6766
2019-03-17 16:45:00,68.3168,115.0547,100.098572,91.68578
2019-03-17 17:15:00,-35.60256,65.70331,33.2854316,15.05037
2019-03-17 17:45:00,-100.0582,7.153562,-27.15420184,-46.45234
2019-03-17 18:15:00,-145.7155,-43.02056,-75.8829408,-94.36804
2019-03-17 18:45:00,-173.8597,-101.0664,-124.360256,-137.463
2019-03-17 19:15:00,-197.3474,-142.8231,-160.270876,-170.0853
2019-03-17 19:45:00,-206.9958,-171.013,-182.527496,-189.0044
2019-03-17 20:15:00,-207.1654,-171.8705,-183.164868,-189.5179
2019-03-17 20:45:00,-180.8806,-146.2897,-157.358788,-163.5851
2019-03-17 21:15:00,-149.064,-127.9003,-134.672684,-138.4821
2019-03-17 21:45:00,-116.0899,-97.63966,-103.5437368,-106.8648
2019-03-17 22:15:00,-109.8527,-74.04195,-85.50139,-91.94731
2019-03-17 22:45:00,-87.44315,-71.41801,-76.5460548,-79.43058
2019-03-17 23:15:00,-101.0999,-82.9521,-88.759396,-92.02597
2019-03-17 23:45:00,-77.97823,-78.08743,-78.052486,-78.03283
2019-03-18 00:15:00,-68.1127,-39.34702,-48.5520376,-53.72986
2019-03-18 00:45:00,-37.82384,-8.243046,-17.70890008,-23.03345
2019-03-18 01:15:00,-46.24363,-31.54069,-36.2456308,-38.89216
2019-03-18 01:45:00,-47.15037,-47.5401,-47.4153864,-47.34523
2019-03-18 02:15:00,-54.23239,-52.14347,-52.8119244,-53.18793
2019-03-18 02:45:00,-70.39611,-40.42788,-50.0177136,-55.41199
2019-03-18 03:15:00,-68.29453,-40.06879,-49.1010268,-54.18166
2019-03-18 03:45:00,-66.39467,-47.78975,-53.7433244,-57.09221
2019-03-18 04:15:00,-72.9235,-71.98871,-72.2878428,-72.4561
2019-03-18 04:45:00,-76.42933,-60.9694,-65.9165776,-68.69936
2019-03-18 05:15:00,-88.39107,-76.68658,-80.4320168,-82.53883
2019-03-18 05:45:00,-55.06277,-41.20344,-45.6384256,-48.1331
2019-03-18 06:15:00,-60.65791,-65.09853,-63.6775316,-62.87821
2019-03-18 06:45:00,-74.25074,-67.36961,-69.5715716,-70.81018
2019-03-18 07:15:00,-78.76463,-107.9482,-98.6094576,-93.3564
2019-03-18 07:45:00,-49.52558,-90.82004,-77.6058128,-70.17281
2019-03-18 08:15:00,10.60895,-68.41267,-43.1257516,-28.90186
2019-03-18 08:45:00,65.66015,-12.09296,12.7880352,26.7836
2019-03-18 09:15:00,129.2765,53.12048,77.4904064,91.19847
2019-03-18 09:45:00,226.9346,124.1854,157.065144,175.56
2019-03-18 10:15:00,263.3989,171.6772,201.028144,217.538
2019-03-18 10:45:00,163.3254,179.2838,174.177112,171.3046
2019-03-18 11:15:00,230.8866,169.3535,189.044092,200.12
2019-03-18 11:45:00,150.6295,181.9323,171.915404,166.2809
2019-03-18 12:15:00,369.0347,197.287,252.246264,283.1609
2019-03-18 12:45:00,270.4181,260.9448,263.976256,265.6815
2019-03-18 13:15:00,326.4609,236.6348,265.379152,281.5479
2019-03-18 13:45:00,220.0466,215.588,217.014752,217.8173
2019-03-18 14:15:00,222.7717,167.8052,185.39448,195.2885
2019-03-18 14:45:00,169.8687,157.1714,161.234536,163.52
2019-03-18 15:15:00,130.5416,155.5021,147.51474,143.0219
2019-03-18 15:45:00,48.7089,108.1415,89.123068,78.42522
2019-03-18 16:15:00,41.63117,98.63656,80.3948352,70.13387
2019-03-18 16:45:00,29.17676,61.05099,50.8512364,45.11388
2019-03-18 17:15:00,-7.35498,75.76727,49.16815,34.20615
2019-03-18 17:45:00,-47.15268,31.84107,6.56307,-7.655807
2019-03-18 18:15:00,-143.053,-41.77241,-74.1821988,-92.41272
2019-03-18 18:45:00,-199.3028,-121.5828,-146.4532,-160.4428
2019-03-18 19:15:00,-193.3566,-154.8087,-167.144028,-174.0826
2019-03-18 19:45:00,-197.6023,-156.9741,-169.975124,-177.2882
2019-03-18 20:15:00,-184.2386,-161.6375,-168.869852,-172.938
2019-03-18 20:45:00,-172.5852,-141.6234,-151.531176,-157.1043
2019-03-18 21:15:00,-126.8454,-115.2078,-118.931832,-121.0266
2019-03-18 21:45:00,-79.00885,-65.21995,-69.632398,-72.1144
2019-03-18 22:15:00,-50.03585,-44.31303,-46.1443324,-47.17444
2019-03-18 22:45:00,-57.13294,-40.67992,-45.9448864,-48.90643
2019-03-18 23:15:00,-71.47948,-51.73545,-58.0535396,-61.60747
2019-03-18 23:45:00,-60.34371,-51.91708,-54.6136016,-56.13039
2019-03-19 00:15:00,-37.81386,-32.20506,-33.999876,-35.00946
2019-03-19 00:45:00,-31.85088,-26.87908,-28.470056,-29.36498
2019-03-19 01:15:00,-44.5509,-30.95048,-35.3026144,-37.75069
2019-03-19 01:45:00,-60.28377,-31.10581,-40.4427572,-45.69479
2019-03-19 02:15:00,-48.03031,-46.46077,-46.9630228,-47.24554
2019-03-19 02:45:00,-35.94738,-50.14443,-45.601374,-43.04591
2019-03-19 03:15:00,-24.333,-42.97203,-37.0075404,-33.65252
2019-03-19 03:45:00,-26.14191,-19.68105,-21.7485252,-22.91148
2019-03-19 04:15:00,-37.72818,-5.177637,-15.59381076,-21.45291
2019-03-19 04:45:00,-37.75234,-32.15483,-33.9460332,-34.95359
2019-03-19 05:15:00,-55.71059,-27.85391,-36.7680476,-41.78225
2019-03-19 05:45:00,-46.19668,-38.70447,-41.1019772,-42.45058
2019-03-19 06:15:00,-57.07485,-31.34452,-39.5782256,-44.20969
2019-03-19 06:45:00,-47.16264,-57.56939,-54.23923,-52.36601
2019-03-19 07:15:00,-37.5185,-64.01787,-55.5380716,-50.76818
2019-03-19 07:45:00,3.792388,-38.70379,-25.10501304,-17.4557
2019-03-19 08:15:00,28.04508,-22.65243,-6.4292268,2.696325
2019-03-19 08:45:00,61.98544,5.985258,23.90531624,33.98535
2019-03-19 09:15:00,118.7592,45.53055,68.963718,82.14489
2019-03-19 09:45:00,128.3162,73.38079,90.9601212,100.8485
2019-03-19 10:15:00,165.0163,113.125,129.730216,139.0707
2019-03-19 10:45:00,259.3193,126.4037,168.936692,192.8615
2019-03-19 11:15:00,254.4146,152.1636,184.88392,203.2891
2019-03-19 11:45:00,252.7684,217.9838,229.114872,235.3761
2019-03-19 12:15:00,131.2422,171.5,158.617504,151.3711
2019-03-19 12:45:00,283.4547,243.4514,256.252456,263.453
2019-03-19 13:15:00,236.8606,227.9954,230.832264,232.428
2019-03-19 13:45:00,212.489,185.9794,194.462472,199.2342
2019-03-19 14:15:00,48.76999,94.33124,79.75164,71.55061
2019-03-19 14:45:00,105.8863,47.48799,66.1754492,76.68716
2019-03-19 15:15:00,55.69527,133.3007,108.4669624,94.49797
2019-03-19 15:45:00,11.23096,65.02997,47.8142868,38.13046
2019-03-19 16:15:00,-19.91353,20.03848,7.2538368,0.06247473
2019-03-19 16:45:00,-11.67398,0.6310304,-3.306572928,-5.521475
2019-03-19 17:15:00,-34.56266,20.82859,3.10339,-6.867032
2019-03-19 17:45:00,-69.57384,2.723297,-20.41178684,-33.42527
2019-03-19 18:15:00,-132.7859,-71.5364,-91.13624,-102.1611
2019-03-19 18:45:00,-123.6145,-78.60193,-93.0059524,-101.1082
2019-03-19 19:15:00,-116.8693,-75.85658,-88.9806504,-96.36295
2019-03-19 19:45:00,-104.6404,-59.01007,-73.6117756,-81.82523
2019-03-19 20:15:00,-107.5258,-72.41766,-83.6522648,-89.97172
2019-03-19 20:45:00,-107.4084,-80.18811,-88.8986028,-93.79824
2019-03-19 21:15:00,-95.42632,-87.68526,-90.1623992,-91.55579
2019-03-19 21:45:00,-84.8174,-84.44289,-84.5627332,-84.63014
2019-03-19 22:15:00,-39.02537,-45.24953,-43.2577988,-42.13745
2019-03-19 22:45:00,-28.35728,-11.0565,-16.5927496,-19.70689
2019-03-19 23:15:00,-36.40047,-1.761286,-12.84582488,-19.08088
2019-03-19 23:45:00,-67.6333,-35.71952,-45.9319296,-51.67641
2019-03-20 00:15:00,-65.41643,-49.64655,-54.6929116,-57.53149
2019-03-20 00:45:00,-53.61198,-49.94717,-51.1199092,-51.77958
2019-03-20 01:15:00,-43.80927,-36.99916,-39.1783952,-40.40422
2019-03-20 01:45:00,-27.85272,-28.13662,-28.045772,-27.99467
2019-03-20 02:15:00,-38.25946,-17.47325,-24.1248372,-27.86636
2019-03-20 02:45:00,-30.46706,-11.99225,-17.9041892,-21.22966
2019-03-20 03:15:00,-63.65316,-37.06404,-45.5725584,-50.3586
2019-03-20 03:45:00,-71.59972,-52.99202,-58.946484,-62.29587
2019-03-20 04:15:00,-72.67857,-52.26568,-58.7978048,-62.47213
2019-03-20 04:45:00,-62.6896,-44.88414,-50.5818872,-53.78687
2019-03-20 05:15:00,-54.93015,-44.96143,-48.1514204,-49.94579
2019-03-20 05:45:00,-67.60077,-53.1451,-57.7709144,-60.37293
2019-03-20 06:15:00,-61.68027,-48.71815,-52.8660284,-55.19921
2019-03-20 06:45:00,-73.65643,-79.50021,-77.6302004,-76.57832
2019-03-20 07:15:00,-79.22317,-89.03658,-85.8962888,-84.12987
2019-03-20 07:45:00,-42.02996,-82.06323,-69.2525836,-62.0466
2019-03-20 08:15:00,54.32003,-2.025796,16.00486832,26.14712
2019-03-20 08:45:00,110.9934,47.26531,67.6582988,79.12936
2019-03-20 09:15:00,127.0013,61.73296,82.6188288,94.36711
2019-03-20 09:45:00,112.4344,58.36578,75.6677384,85.40007
2019-03-20 10:15:00,123.2917,44.64418,69.8113864,83.96795
2019-03-20 10:45:00,158.6302,123.9695,135.060924,141.2998
2019-03-20 11:15:00,117.8445,101.3662,106.639256,109.6054
2019-03-20 11:45:00,185.1617,161.2544,168.904736,173.208
2019-03-20 12:15:00,230.1755,184.2259,198.929772,207.2007
2019-03-20 12:45:00,246.2823,238.7066,241.130824,242.4945
2019-03-20 13:15:00,199.1135,194.4336,195.931168,196.7736
2019-03-20 13:45:00,127.6247,143.372,138.332864,135.4984
2019-03-20 14:15:00,190.1366,97.31238,127.0161304,143.7245
2019-03-20 14:45:00,157.7001,148.0963,151.169516,152.8982
2019-03-20 15:15:00,109.2928,69.19508,82.0263504,89.24393
2019-03-20 15:45:00,75.86168,82.17479,80.1545948,79.01823
2019-03-20 16:15:00,68.42867,47.13248,53.9472608,57.78058
2019-03-20 16:45:00,65.47206,101.6645,90.0829192,83.56828
